"Mouse_ID","Transect","Code","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","HI","State","Locality","ID","PIN","Arrival","Wean","Death","Dist","Dissection","DaysInLab","BW","L","LCd","Spleen","Ltestis","Rtestis","Testes","Lepid","SemVes","Uterus","Ovaria","Grav","Litters","NN","MM","FF","Protocol","Aspiculuris_tetraptera","Syphacia_obvelata","Trichuris_muris","Taenia_taeniformis","Flea","Note","Zfy2","X","collapsed.GT","ith","L15","Y","Longitude.extra","Latitude.extra","Notes","Body_weight","Body_length","Tail_length","Species","Capture","Head.taken.","Liver_mass","Spleen_mass","Testis_mass","Left.epididymis.weight","Seminal.vesicle.weight","Embryo","Mix_Syphacia_Aspiculuris","Heterakis_spumosa","Mastophorus_muris","Hymenolepis_microstoma","Catenotaenia_pusilla","Cysticercus","Address","Status","Dissectors","Left_Testis_mass","Right_Testis_mass","Left.ovarium.weight","Right.ovarium.weight","Total","Embryo_left","Embryo_right","Feces_weight","Ectoparasites","Worms_presence","Hymenolepis_diminiuta","Taenia_martis","Heligmosomoides_polygurus","Hymenolepis","Taenia","Aspiculuris_Syphacia","Trichuris","Heterakis","Mastophorus","BCI"
"SK_2694","HZ_CZ","JIND31","M",12.3975,50.1058,2014,"d",NA,"m","m","d","d","m","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,"CZ","Jindřichov 31","SK",2694,"9/22/14","1M","Dissection",67.0654952287,"9/23/14",1,8.47,62.1,60.5,0.019,0.0327,0.0336,0.0332,0.0048,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,"0",NA,"m","","m/m/d/d/m/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_2698","HZ_CZ","DODV","M",12.4205555556,50.0833333333,2014,"m",NA,"m","m","m","d","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,"CZ","Dolní Dvory","SK",2698,"9/23/14","1M","Dissection",70.5528115596,"9/24/14",1,14.14,76.5,78.1,0.0229,0.0709,0.0725,0.0717,0.0189,0.0716,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,"0",NA,"m","","m/m/m/d/m/m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_2706","HZ_CZ","NEB64","M",12.4558,50.1153,2014,"m",NA,"m","m","d","m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,"CZ","Nebanice 64, Vrbová","SK",2706,"9/23/14","1M","Dissection",70.39,"9/24/14",1,12.14,76.7,75.8,0.0238,0.0425,0.0429,0.0427,0.0112,0.0444,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,"0",NA,"m","","m/m/d/m/m/m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_2707","HZ_CZ","NEB64","M",12.4558,50.1153,2014,"m",NA,"m","m","m","m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"CZ","Nebanice 64, Vrbová","SK",2707,"9/23/14","1M","Dissection",70.39,"9/24/14",1,15.56,79.6,74.2,0.0468,0.0545,0.0552,0.0549,0.0168,0.0667,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,"0",NA,"m","","m/m/m/m/m/m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_2708","HZ_CZ","NEB64","F",12.4558,50.1153,2014,"m",NA,"m/m","m/m","m/m","m/m","m/m","m/m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"CZ","Nebanice 64, Vrbová","SK",2708,"9/23/14","1F","Dissection",70.39,"9/24/14",1,13.93,79,71.1,0.0663,NA,NA,NA,NA,NA,NA,0.0123,"B-",NA,NA,NA,NA,"A",NA,NA,NA,NA,"0",NA,"","","m/m/m/m/m/m/m/m/m/m/m/m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_2709","HZ_CZ","NEB64","F",12.4558,50.1153,2014,"m",NA,"m/m","m/m","m/m","m/m","m/m","m/m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"CZ","Nebanice 64, Vrbová","SK",2709,"9/23/14","1F","Dissection",70.39,"9/24/14",1,16.42,78,70.4,0.0495,NA,NA,NA,NA,NA,NA,NA,"B+",1,2,NA,NA,"A",NA,NA,NA,NA,"0",NA,"","","m/m/m/m/m/m/m/m/m/m/m/m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_2711","HZ_CZ","DODV","M",12.4205555556,50.0833333333,2014,"m",NA,"m","m","m","d","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,"CZ","Dolní Dvory","SK",2711,"9/24/14","1M","Dissection",70.5528115596,"9/25/14",1,13.85,78.4,71.7,0.032,0.0624,0.0615,0.062,0.0202,0.0818,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,"0",NA,"m","","m/m/m/d/m/m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_2712","HZ_CZ","NVCH1","M",12.4206,50.1775,2014,"m",NA,"d","d","m","d","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,"CZ","Nová Ves 1 (Cheb)","SK",2712,"9/24/14","1M","Dissection",65.5234648703,"9/25/14",1,19.46,85.4,78,0.0279,0.055,0.0566,0.0558,0.0213,0.1023,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,"0",NA,"m","","d/d/m/d/m/m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_2714","HZ_CZ","NVCH1","F",12.4206,50.1775,2014,"m",NA,"m/m","d/d","d/m","d/m","d/m","d/m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,"CZ","Nová Ves 1 (Cheb)","SK",2714,"9/24/14","1F","Dissection",65.5234648703,"9/25/14",1,15.51,75.6,74.4,0.0403,NA,NA,NA,NA,NA,NA,NA,"B-",NA,NA,NA,NA,"A",NA,NA,NA,NA,"0",NA,"","","m/m/d/d/d/m/d/m/d/m/d/m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_2716","HZ_CZ","KRIZS","M",12.3933333333,50.1938888889,2014,"m",NA,"d","d","d","d","d","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"CZ","Křižovatka silo","SK",2716,"9/24/14","1M","Dissection",63.012,"9/25/14",1,9.98,63,61.3,0.0997,0.0081,0.0081,0.0081,0.0026,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,"0",NA,"m","","d/d/d/d/d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_2717","HZ_CZ","HUR3","F",12.2503,50.1197,2014,"d",NA,"d/d","d/d","d/d","d/d","d/d","d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"CZ","Hůrka 3 Kravín","SK",2717,"9/24/14","1F","Dissection",56.776039809,"9/25/14",1,15.2,76.8,75.2,0.0305,NA,NA,NA,NA,NA,NA,0.0094,"B-",NA,NA,NA,NA,"A",NA,NA,NA,NA,"0",NA,"","","d/d/d/d/d/d/d/d/d/d/d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_2718","HZ_CZ","JIND31","F",12.3975,50.1058,2014,"d",NA,"m/m","d/m","d/m","m/m","m/m","m/m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,"CZ","Jindřichov 31","SK",2718,"9/24/14","1F","Dissection",67.0654952287,"9/25/14",1,23.03,81,77.9,0.0354,NA,NA,NA,NA,NA,NA,0.0132,"B+",1,8,NA,NA,"A",NA,NA,NA,NA,"0",NA,"","","m/m/d/m/d/m/m/m/m/m/m/m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_2719","HZ_CZ","NVCH1","M",12.4206,50.1775,2014,"d",NA,"d","d","d","d","d","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"CZ","Nová Ves 1 (Cheb)","SK",2719,"9/24/14","1M","Dissection",65.5234648703,"9/25/14",1,14.74,78,84.1,0.024,0.0711,0.0736,0.0724,0.0142,0.0424,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,"0",NA,"m","","d/d/d/d/d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_2720","HZ_CZ","WOZW1","M",12.2781,49.1144,2014,"d",NA,"d","d","d","d","m","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,"CZ","Wolferszwing 1","SK",2720,"9/24/14","1M","Dissection",NA,"9/25/14",1,20.27,86.4,78.2,0.0338,0.0281,0.0286,0.0284,0.0174,0.1474,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,"0",NA,"m","","d/d/d/d/m/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_2721","HZ_CZ","ODM4","F",12.5175,49.5636111111,2014,"d",NA,"d/d","d/d","d/d","d/d","d/d","d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"D","Ödmeiersrieth 4","SK",2721,"9/24/14","1F","Dissection",64.5,"9/25/14",1,20.29,86.5,90.3,0.1093,NA,NA,NA,NA,NA,NA,0.0138,"B-",NA,NA,NA,NA,"A",NA,NA,NA,NA,"0",NA,"","","d/d/d/d/d/d/d/d/d/d/d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_2722","HZ_CZ","ODM4","F",12.5175,49.5636111111,2014,"d",NA,"d/d","d/d","d/d","d/d","d/d","d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"D","Ödmeiersrieth 4","SK",2722,"9/24/14","1F","Dissection",64.5,"9/25/14",1,24.36,95.7,81.3,0.1499,NA,NA,NA,NA,NA,NA,0.0126,"B-",NA,NA,NA,NA,"A",NA,NA,NA,NA,"0",NA,"","","d/d/d/d/d/d/d/d/d/d/d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_2723","HZ_CZ","WOZW1","M",12.2781,49.1144,2014,"d",NA,"d","d","d","d","d","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"CZ","Wolferszwing 1","SK",2723,"9/24/14","1M","Dissection",NA,"9/25/14",1,18.41,84.7,77.1,0.0655,0.0699,0.073,0.0715,0.0227,0.1142,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,"0",NA,"m","","d/d/d/d/d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_2725","HZ_CZ","HUR3","F",12.2503,50.1197,2014,"d",NA,"d/d","d/d","d/d","d/d","d/d","d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"CZ","Hůrka 3 Kravín","SK",2725,"9/24/14","1F","Dissection",56.776039809,"9/25/14",1,32.55,96.4,92.9,0.0838,NA,NA,NA,NA,NA,NA,NA,"B+",1,5,NA,NA,"A",NA,NA,NA,NA,"0",NA,"","","d/d/d/d/d/d/d/d/d/d/d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_2726","HZ_CZ","ZIST","F",13.3864,50.0422,2014,"m",NA,"m/m","m/m","m/m","m/m","m/m","m/m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"CZ","Žihle statek","SK",2726,"9/24/14","1F","Dissection",134.8104638381,"9/25/14",1,29.51,91.6,79.3,0.0813,NA,NA,NA,NA,NA,NA,NA,"B+",1,8,NA,NA,"A",NA,NA,NA,NA,"3",NA,"","","m/m/m/m/m/m/m/m/m/m/m/m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_2728","HZ_CZ","PRE11","M",13.3781,50.0281,2014,"m",NA,"m","m","m","m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"CZ","Přehořov 11","SK",2728,"9/24/14","1M","Dissection",134.8875317362,"9/25/14",1,14.76,77,71.8,0.04,0.0611,0.0578,0.0595,0.0149,0.0606,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,"0",NA,"m","","m/m/m/m/m/m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_2730","HZ_CZ","PRE11","M",13.3781,50.0281,2014,"m",NA,"m","m","m","m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"CZ","Přehořov 11","SK",2730,"9/24/14","1M","Dissection",134.8875317362,"9/25/14",1,13.99,76.8,73.6,0.0469,0.0641,0.0625,0.0633,0.0147,0.027,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,"0",NA,"m","","m/m/m/m/m/m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_2731","HZ_CZ","KRASIK","M",12.935,49.8811,2014,"m",NA,"m","m","m","m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"CZ","Krasíkov","SK",2731,"9/24/14","1M","Dissection",112.1652472457,"9/25/14",1,8.7,66.8,67.7,0.0153,NA,0.0056,0.0056,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,"0",NA,"m","","m/m/m/m/m/m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_2732","HZ_CZ","KRASIK","M",12.935,49.8811,2014,"m",NA,"m","m","m","m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"CZ","Krasíkov","SK",2732,"9/24/14","1M","Dissection",112.1652472457,"9/25/14",1,13.62,77.6,73.8,0.0942,0.0644,0.0628,0.0636,0.015,0.0669,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,"4",NA,"m","","m/m/m/m/m/m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_2735","HZ_CZ","JIND31","M",12.3975,50.1058,2014,"d",NA,"d","m","m","m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,"CZ","Jindřichov 31","SK",2735,"9/24/14","1M","Dissection",67.0654952287,"9/25/14",1,22.96,88.8,79.8,0.0432,0.0721,0.078,0.0751,0.0216,0.1963,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,"0",NA,"m","","d/m/m/m/m/m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_2740","HZ_CZ","HUR3","M",12.2503,50.1197,2014,"d",NA,"d","d","d","d","d","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"CZ","Hůrka 3 Kravín","SK",2740,"9/25/14","1M","Dissection",56.776039809,"9/26/14",1,14.17,78.5,83.8,0.0544,0.057,0.0605,0.0588,0.012,0.0353,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,"0",NA,"d","","d/d/d/d/d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_2741","HZ_CZ","BLAZI","M",13.0489,49.9169,2014,"m",NA,"m","m","m","m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"CZ","Blažim 39","SK",2741,"9/25/14","1M","Dissection",118.1146538886,"9/26/14",1,13.3,76.5,68.7,0.0657,0.0475,0.0502,0.0489,0.0081,0.0146,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,"4",NA,"m","","m/m/m/m/m/m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_2742","HZ_CZ","SEYB","F",11.72,49.8825,2014,"d",NA,"d/d","d/d","d/d","d/d","d/d","d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"D","Seybothenreuth","SK",2742,"9/25/14","1F","Dissection",12.61,"9/26/14",1,22.89,84.9,82.1,0.0501,NA,NA,NA,NA,NA,NA,NA,"B+",1,5,NA,NA,"A",NA,NA,NA,NA,"4",NA,"","","d/d/d/d/d/d/d/d/d/d/d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_2743","HZ_CZ","SEYB","F",11.72,49.8825,2014,"d",NA,"d/d","d/d","d/d","d/d","d/d","d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"D","Seybothenreuth","SK",2743,"9/25/14","1F","Dissection",12.61,"9/26/14",1,15.23,81,76.8,0.0614,NA,NA,NA,NA,NA,NA,0.0126,"B+",1,6,NA,NA,"A",NA,NA,NA,NA,"0",NA,"","","d/d/d/d/d/d/d/d/d/d/d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_2744","HZ_CZ","BLAZI","M",13.0489,49.9169,2014,"m",NA,"m","m","m","d","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,"CZ","Blažim 39","SK",2744,"9/25/14","1M","Dissection",118.1146538886,"9/26/14",1,16.78,81.1,74.9,0.0454,0.0577,0.0558,0.0568,0.0167,0.0931,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,"1",NA,"m","","m/m/m/d/m/m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_2746","HZ_CZ","HUR3","F",12.2503,50.1197,2014,"d",NA,"d/d","d/d","d/d","d/d","d/d","d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"CZ","Hůrka 3 Kravín","SK",2746,"9/25/14","1F","Dissection",56.776039809,"9/26/14",1,19.78,92.1,94.8,0.0591,NA,NA,NA,NA,NA,NA,NA,"B+",1,7,NA,NA,"A",NA,NA,NA,NA,"1",NA,"","","d/d/d/d/d/d/d/d/d/d/d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_2747","HZ_CZ","HUR3","F",12.2503,50.1197,2014,"d",NA,"d/d","d/d","d/d","d/d","","d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"CZ","Hůrka 3 Kravín","SK",2747,"9/25/14","1F","Dissection",56.776039809,"9/26/14",1,13,77,82.4,0.0242,NA,NA,NA,NA,NA,NA,0.009,"B-",NA,NA,NA,NA,"A",NA,NA,NA,NA,"0",NA,"","","d/d/d/d/d/d/d/d//d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_2748","HZ_CZ","MUNR","M",12.2831,50.0347,2014,"d",NA,"m","d","d","d","d","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,"D","Münchenreuth 31","SK",2748,"9/25/14","1M","Dissection",62.5492369938,"9/26/14",1,19.32,89.1,89.8,0.0484,0.0815,0.0837,0.0826,0.0175,0.0555,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,"2",NA,"m","","m/d/d/d/d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SK_2749","HZ_CZ","MUNR","M",12.2831,50.0347,2014,"d",NA,"d","d","d","d","d","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"D","Münchenreuth 31","SK",2749,"9/25/14","1M","Dissection",62.5492369938,"9/26/14",1,18.94,81.6,90.2,0.0848,0.0912,0.0959,0.0936,0.0209,0.1141,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,"0",NA,"m","","d/d/d/d/d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
